ts,wtid,var001,var002,var003,var004,var005,var006,var007,var008,var009,var010,var011,var012,var013,var014,var015,var016,var017,var018,var019,var020,var021,var022,var023,var024,var025,var026,var027,var028,var029,var030,var031,var032,var033,var034,var035,var036,var037,var038,var039,var040,var041,var042,var043,var044,var045,var046,var047,var048,var049,var050,var051,var052,var053,var054,var055,var056,var057,var058,var059,var060,var061,var062,var063,var064,var065,var066,var067,var068
2018-07-01 06:29:20.855,1,402.26,28.2,41.29,51.59,402.78,32.79,32.79,0.0,59.04,-0.3,32.79,28.34,0.04,32.79,182.68,0,59.1,35.09,-0.56,0,28.29,32.7,0.0,41.79,0.0,0.0,4.05,24.84,32.7,28.2,8.31,0.0,36.59,136.42,42.29,31.79,34.79,402.26,-0.01,42.79,0.0,60.0,91.0,29.57,42.59,59.2,0,29.6,0.0,0.97,30.5,43.79,1,-18.0,30.6,-631.84,30.6,-0.04,-0.56,49.99,188.12,35.2,59.18,29.54,-0.56,0,27.79,9.97
2018-07-01 06:29:28.217,1,401.92,28.29,40.9,54.0,402.26,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,185.1,0,59.12,35.09,-0.56,0,28.29,32.7,0.01,42.0,0.0,0.0,3.79,24.84,32.7,28.2,8.39,0.0,36.59,103.71,42.5,31.79,34.79,402.09,0.01,42.59,0.0,60.0,94.0,29.59,42.79,59.2,0,29.6,0.0,0.97,30.39,43.59,1,-19.0,30.6,-631.84,30.6,-0.03,-0.56,50.0,189.76,35.2,59.17,29.54,-0.56,0,27.79,10.03
2018-07-01 06:29:35.588,1,402.09,28.29,40.79,60.0,402.44,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,182.68,0,59.14,35.09,-0.56,0,28.29,32.7,0.02,42.0,0.0,0.0,4.0,24.84,32.7,28.2,8.57,0.0,36.59,117.21,42.4,31.89,34.79,401.92,0.03,42.7,0.0,65.19,99.0,29.56,42.79,63.2,0,29.61,0.0,0.98,30.39,43.59,1,-13.0,30.6,-631.84,30.6,-0.04,-0.56,50.0,188.4,35.2,59.17,29.54,-0.56,0,27.79,10.01
2018-07-01 06:29:42.954,1,402.26,28.29,41.29,63.2,402.44,32.79,32.79,0.0,59.04,-0.3,32.79,28.34,0.04,32.79,197.63,0,59.13,35.09,-0.56,0,28.29,32.7,0.01,42.0,0.0,0.0,4.17,24.84,32.7,28.2,8.82,0.0,36.59,131.52,42.29,31.79,34.79,402.26,0.03,43.0,0.0,69.19,103.0,29.57,42.7,68.4,0,29.61,-0.01,0.97,30.5,43.59,1,-19.0,30.6,-631.84,30.5,-0.04,-0.56,49.99,189.94,35.2,59.17,29.54,-0.56,0,27.89,9.99
2018-07-01 06:29:50.321,1,401.92,28.29,41.0,54.0,402.44,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,197.63,0,59.13,35.09,-0.56,0,28.29,32.7,0.03,41.9,0.0,0.0,4.11,24.84,32.7,28.2,9.27,0.0,36.7,136.42,42.29,31.89,34.9,401.92,0.0,42.7,-0.04,61.2,90.0,29.58,42.7,60.0,0,29.62,-0.01,0.97,30.39,43.79,1,-18.0,30.6,-633.07,30.5,-0.03,-0.56,49.99,191.73,35.2,59.19,29.54,-0.56,0,27.89,9.88
2018-07-01 06:29:57.686,1,401.75,28.29,41.09,54.79,402.44,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,200.04,0,59.12,35.09,-0.56,0,28.29,32.7,0.04,42.0,0.0,0.0,3.84,24.84,32.7,28.2,10.1,0.0,36.59,103.71,42.29,31.79,34.79,401.92,0.0,42.79,0.0,58.79,96.0,29.59,42.7,59.2,0,29.6,-0.01,0.98,30.5,43.59,1,-18.0,30.6,-631.84,30.5,-0.04,-0.56,49.99,191.83,35.2,59.16,29.54,-0.56,0,28.0,9.99
2018-07-01 06:30:05.132,1,402.44,28.29,41.29,66.4,402.44,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,185.32,0,59.14,35.09,-0.56,0,28.29,32.7,0.04,41.9,0.0,0.0,3.74,24.84,32.7,28.2,10.49,0.0,36.59,97.2,42.29,31.79,34.79,402.44,0.0,43.0,0.0,70.4,105.0,29.57,42.5,71.59,0,29.6,-0.01,0.98,30.39,43.59,1,-16.0,30.6,-631.84,30.6,-0.03,-0.56,49.99,192.56,35.2,59.17,29.54,-0.56,0,28.0,9.95
2018-07-01 06:30:12.499,1,402.09,28.2,40.9,64.0,402.44,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,190.37,0,59.14,35.09,-0.56,0,28.29,32.59,0.02,41.9,0.0,0.0,3.96,24.84,32.59,28.2,10.62,0.0,36.7,117.21,42.29,31.79,34.9,401.75,0.03,43.0,0.0,69.19,104.0,29.58,42.59,68.4,0,29.6,0.0,0.98,30.39,43.79,1,-12.0,30.6,-631.84,30.5,-0.03,-0.56,49.99,188.86,35.2,59.19,29.54,-0.56,0,28.0,9.93
2018-07-01 06:30:19.864,1,402.09,28.29,41.4,50.79,402.44,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,191.47,0,59.15,35.09,-0.56,0,28.29,32.7,0.03,42.0,0.0,0.0,3.81,24.94,32.7,28.2,9.79,0.0,36.7,103.71,42.29,31.79,34.9,401.75,0.02,42.7,0.0,54.79,86.0,29.55,42.79,52.79,0,29.6,-0.01,0.98,30.39,43.59,1,-15.0,30.6,-631.84,30.5,-0.03,-0.56,49.99,184.99,35.2,59.15,29.54,-0.56,0,28.0,9.82
2018-07-01 06:30:27.230,1,402.09,28.29,41.0,39.2,402.26,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,187.74,0,59.13,35.09,-0.56,0,28.29,32.7,0.03,42.0,0.0,0.0,3.56,24.84,32.7,28.2,9.49,0.0,36.7,81.17,42.4,31.79,34.9,401.75,0.01,42.79,0.0,46.4,72.0,29.58,42.79,44.4,0,29.6,-0.01,0.92,30.39,43.5,1,-16.0,30.6,-631.84,30.5,-0.04,-0.56,49.99,193.93,35.2,59.15,29.54,-0.56,0,28.0,9.89
2018-07-01 06:30:34.596,1,402.09,28.29,41.29,35.2,402.26,32.79,32.79,0.0,59.03,-0.3,32.79,28.44,0.04,32.79,197.63,0,59.12,35.09,-0.56,0,28.29,32.7,0.03,41.9,0.0,0.0,2.9,24.84,32.7,28.2,10.43,0.0,36.7,35.4,42.2,31.79,34.79,401.75,0.02,42.7,0.0,44.4,69.0,29.59,42.7,41.2,0,29.6,0.0,0.92,30.39,43.59,1,-18.0,30.6,-631.84,30.5,-0.03,-0.56,50.0,193.0,35.2,59.16,29.54,-0.56,0,28.0,9.86
2018-07-01 06:30:41.963,1,401.92,28.29,40.9,40.4,402.61,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,207.51,0,59.13,35.09,-0.56,0,28.29,32.59,0.0,42.0,0.0,0.0,3.48,24.84,32.59,28.2,11.25,0.0,36.7,76.03,42.29,31.79,34.79,402.26,0.02,43.0,0.0,46.4,70.0,29.57,42.79,43.59,0,29.6,-0.01,0.94,30.39,43.59,1,-15.0,30.6,-631.84,30.5,-0.03,-0.56,50.0,198.56,35.2,59.19,29.54,-0.56,0,28.0,9.97
2018-07-01 06:30:49.329,1,402.26,28.29,41.29,37.2,402.26,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,200.04,0,59.15,35.09,-0.56,0,28.29,32.7,0.02,41.79,0.0,0.0,3.34,24.94,32.7,28.2,12.59,0.0,36.59,55.46,42.29,31.79,34.79,402.09,0.02,42.79,0.0,41.2,66.0,29.58,42.7,39.2,0,29.61,-0.01,0.91,30.39,43.79,1,-18.0,30.6,-631.84,30.5,-0.04,-0.56,50.02,197.14,35.2,59.15,29.54,-0.56,0,28.0,9.93
2018-07-01 06:30:56.695,1,401.92,28.29,41.5,41.2,402.44,32.79,32.79,0.0,59.04,-0.3,32.79,28.34,0.04,32.79,187.74,0,59.12,35.09,-0.56,0,28.29,32.59,0.02,41.79,0.0,0.0,3.64,24.84,32.59,28.2,13.09,0.0,36.59,81.17,42.29,31.79,34.79,402.26,0.04,42.7,0.0,50.79,73.0,29.55,42.59,44.4,0,29.61,-0.01,0.96,30.39,43.7,1,-19.0,30.6,-631.84,30.6,-0.04,-0.56,50.02,192.91,35.2,59.15,29.54,-0.56,0,28.0,9.99
2018-07-01 06:31:04.059,1,402.09,28.29,41.0,38.4,402.44,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,214.11,0,59.14,35.09,-0.56,0,28.29,32.7,0.03,42.2,0.0,0.0,3.46,24.84,32.7,28.2,13.47,0.0,36.7,76.03,42.5,31.79,34.79,401.4,0.03,43.09,0.0,41.2,70.0,29.58,42.7,43.59,0,29.61,-0.01,0.91,30.39,43.79,1,-19.0,30.6,-631.84,30.5,-0.03,-0.56,50.0,195.52,35.2,59.18,29.54,-0.56,0,28.0,9.93
2018-07-01 06:31:11.426,1,402.09,28.2,41.0,26.79,402.44,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,202.46,0,59.13,35.09,-0.56,0,28.29,32.7,0.05,41.79,0.0,0.0,2.85,24.84,32.7,28.2,14.24,0.0,36.79,29.63,42.4,31.79,34.79,402.26,0.04,42.7,0.0,30.79,58.0,29.58,42.59,30.0,0,29.61,0.0,1.0,30.39,43.9,1,-15.0,30.6,-631.84,30.5,-0.04,-0.56,50.0,197.82,35.2,59.17,29.54,-0.56,0,28.0,9.84
2018-07-01 06:31:18.793,1,402.09,28.29,41.4,24.79,402.44,32.79,32.79,0.0,59.04,-0.31,32.79,28.44,0.04,32.79,197.63,0,59.14,35.09,-0.56,0,28.29,32.7,0.02,42.0,0.0,0.0,2.57,24.94,32.7,28.2,15.04,0.0,36.7,16.47,42.29,31.79,34.9,401.92,0.01,43.0,0.0,28.79,40.0,29.56,42.9,23.6,0,29.6,-0.02,1.0,30.39,43.5,1,-18.0,30.6,-631.84,30.5,-0.04,-0.56,49.97,197.68,35.2,59.15,29.55,-0.56,0,28.0,9.93
2018-07-01 06:31:26.158,1,401.92,28.2,40.9,22.79,402.61,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,185.32,0,59.12,35.09,-0.56,0,28.29,32.59,0.03,42.0,0.0,0.0,2.76,24.94,32.59,28.2,15.24,0.0,36.79,29.63,42.29,31.79,34.79,402.44,0.02,42.79,0.0,32.0,43.0,29.59,42.5,25.6,0,29.6,0.0,1.0,30.39,43.9,1,-16.0,30.6,-631.84,30.5,-0.04,-0.56,49.95,193.88,35.2,59.18,29.54,-0.56,0,28.0,9.93
2018-07-01 06:31:33.524,1,402.61,28.29,41.4,24.79,402.61,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,167.96,0,59.13,35.09,-0.56,0,28.29,32.7,0.0,42.09,0.0,0.0,2.77,25.04,32.7,28.2,14.13,0.0,36.79,29.63,42.4,31.79,34.9,402.44,0.02,43.09,0.0,30.0,49.0,29.57,42.79,26.79,0,29.61,0.0,1.0,30.39,43.59,1,-19.0,30.6,-631.84,30.5,-0.04,-0.56,49.97,181.72,35.2,59.19,29.54,-0.56,0,28.0,9.95
2018-07-01 06:31:40.891,1,402.09,28.2,41.29,23.6,402.44,32.79,32.79,0.0,59.04,-0.31,32.79,28.44,0.04,32.79,197.63,0,59.13,35.09,-0.56,0,28.29,32.59,0.0,42.0,0.0,0.0,2.68,24.94,32.59,28.2,10.02,0.0,36.7,19.0,42.29,31.79,34.79,402.44,0.03,43.0,0.0,28.0,46.0,29.57,42.79,26.79,0,29.62,0.0,1.0,30.39,43.5,1,-16.0,30.6,-631.84,30.5,-0.04,-0.56,49.97,176.72,35.2,59.15,29.54,-0.56,0,27.89,9.95
2018-07-01 06:31:48.256,1,401.75,28.29,41.0,22.79,402.61,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,205.1,0,59.12,35.09,-0.56,0,28.29,32.7,0.02,42.0,0.0,0.0,2.9,24.94,32.7,28.2,9.55,0.0,36.79,35.4,42.4,31.79,34.79,402.26,0.01,42.79,0.0,28.0,42.0,29.56,42.7,23.6,0,29.6,0.0,1.0,30.39,44.0,1,-18.0,30.6,-631.84,30.5,-0.04,-0.56,49.97,193.42,35.2,59.18,29.54,-0.56,0,27.89,9.89
2018-07-01 06:31:55.628,1,401.23,28.2,41.0,23.6,402.26,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,200.04,0,59.15,35.09,-0.56,0,28.29,32.59,0.03,42.09,0.0,0.0,3.05,24.84,32.59,28.2,10.72,0.0,36.79,41.48,42.5,31.79,34.79,401.75,0.01,42.79,0.0,30.0,40.0,29.59,42.79,25.6,0,29.61,-0.01,1.0,30.39,44.0,1,-16.0,30.6,-631.84,30.5,-0.03,-0.56,49.97,198.06,35.2,59.17,29.54,-0.56,0,27.79,9.99
2018-07-01 06:32:02.987,1,402.09,28.29,41.29,23.6,402.26,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,192.79,0,59.11,35.09,-0.56,0,28.29,32.7,0.0,41.79,0.0,0.0,3.05,25.04,32.7,28.2,12.55,0.0,36.79,41.48,42.29,31.79,34.9,401.75,0.02,43.09,0.0,28.0,40.0,29.58,42.59,24.79,0,29.6,-0.01,1.0,30.39,43.59,1,-15.0,30.6,-631.84,30.5,-0.04,-0.56,50.0,201.21,35.2,59.15,29.54,-0.56,0,27.79,9.93
2018-07-01 06:32:10.354,1,402.44,28.29,41.0,20.39,402.44,32.79,32.79,0.0,59.05,-0.3,32.79,28.44,0.04,32.79,212.35,0,59.15,35.09,-0.56,0,28.29,32.59,0.0,42.09,0.0,0.0,3.28,25.04,32.59,28.2,14.16,0.0,36.7,55.46,42.29,31.79,34.9,402.09,0.03,43.0,0.0,24.79,33.0,29.58,42.79,20.39,0,29.61,-0.01,1.0,30.39,43.79,1,-16.0,30.6,-631.84,30.5,-0.03,-0.56,50.0,201.15,35.2,59.19,29.54,-0.56,0,27.89,9.97
2018-07-01 06:32:17.721,1,402.44,28.29,41.09,20.39,402.26,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,200.04,0,59.1,35.09,-0.56,0,28.29,32.7,0.0,42.09,0.0,0.0,2.93,24.94,32.7,28.2,15.33,0.0,36.79,35.4,42.29,31.79,34.79,402.09,0.03,43.0,0.0,22.79,40.0,29.57,42.79,22.79,0,29.61,-0.02,1.0,30.39,43.59,1,-16.0,30.6,-631.84,30.5,-0.04,-0.56,50.02,197.19,35.2,59.16,29.54,-0.56,0,27.89,9.89
2018-07-01 06:32:25.088,1,402.09,28.2,41.29,23.6,402.44,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,197.63,0,59.12,35.09,-0.56,0,28.29,32.7,0.0,41.9,0.0,0.0,3.09,24.94,32.7,28.2,15.43,0.0,36.7,49.03,42.29,31.79,34.79,402.44,0.02,43.09,0.0,28.79,42.0,29.57,42.59,25.6,0,29.6,-0.01,1.0,30.39,43.59,1,-18.0,30.6,-631.84,30.5,-0.03,-0.56,50.02,195.97,35.2,59.17,29.54,-0.56,0,27.89,10.01
2018-07-01 06:32:32.453,1,402.44,28.29,41.0,24.79,402.61,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,197.63,0,59.13,35.09,-0.56,0,28.29,32.59,0.02,42.0,0.0,0.0,3.21,24.94,32.59,28.2,15.26,0.0,36.79,59.06,42.4,31.79,34.79,402.09,0.01,42.79,0.0,30.0,45.0,29.59,42.79,24.79,0,29.6,-0.02,1.0,30.39,44.0,1,-16.0,30.6,-631.84,30.5,-0.04,-0.56,50.02,192.24,35.2,59.17,29.54,-0.56,0,27.89,9.95
2018-07-01 06:32:39.819,1,401.92,28.29,41.0,23.6,402.44,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,202.46,0,59.13,35.09,-0.56,0,28.29,32.59,0.0,42.09,0.0,0.0,3.05,25.04,32.59,28.2,15.56,0.0,36.79,41.48,42.4,31.79,34.9,401.92,0.0,42.9,0.0,26.79,36.0,29.56,42.9,21.6,0,29.6,-0.01,1.0,30.39,43.79,1,-18.0,30.6,-631.84,30.5,-0.04,-0.56,50.02,198.34,35.2,59.18,29.54,-0.56,0,28.0,9.89
2018-07-01 06:32:47.185,1,401.57,28.2,41.09,23.6,402.61,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,180.27,0,59.14,35.09,-0.56,0,28.29,32.59,0.03,41.9,0.0,0.0,2.88,24.94,32.59,28.1,16.12,0.0,36.7,35.4,42.5,31.79,34.79,401.57,0.0,43.0,0.0,28.0,36.0,29.59,42.59,23.6,0,29.63,-0.01,1.0,30.39,44.09,1,-13.0,30.6,-631.84,30.5,-0.04,-0.56,50.0,194.7,35.2,59.15,29.54,-0.56,0,28.0,9.95
2018-07-01 06:32:54.550,1,401.75,28.29,41.29,19.6,402.26,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,197.63,0,59.12,35.09,-0.56,0,28.29,32.7,0.0,42.09,0.0,0.0,2.87,25.04,32.7,28.1,15.54,0.0,36.79,35.4,42.29,31.79,34.79,401.4,0.04,43.0,0.0,22.79,33.0,29.57,42.7,18.39,0,29.61,-0.01,1.0,30.39,43.59,1,-15.0,30.6,-631.84,30.5,-0.04,-0.56,50.0,191.42,35.2,59.18,29.54,-0.56,0,28.0,9.93
2018-07-01 06:33:01.918,1,401.92,28.2,41.09,22.79,402.26,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,197.63,0,59.13,35.09,-0.56,0,28.29,32.7,0.0,41.9,0.0,0.0,2.67,24.94,32.7,28.2,14.93,0.0,36.79,19.0,42.2,31.79,34.79,402.09,0.01,43.09,-0.04,24.79,31.0,29.57,42.79,21.6,0,29.61,-0.01,1.0,30.39,43.79,1,-16.0,30.6,-633.07,30.5,-0.04,-0.56,50.0,191.92,35.2,59.18,29.54,-0.56,0,28.0,9.89
2018-07-01 06:33:09.281,1,401.92,28.2,41.0,21.6,402.26,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,168.18,0,59.12,35.09,-0.56,0,28.29,32.59,0.02,42.0,0.0,0.0,2.57,24.84,32.59,28.2,13.7,0.0,36.79,16.47,42.59,31.79,34.9,402.26,0.01,43.0,0.0,25.6,28.0,29.55,42.59,21.6,0,29.61,-0.01,1.0,30.39,44.0,1,-16.0,30.6,-631.84,30.5,-0.04,-0.56,50.0,188.77,35.2,59.17,29.54,-0.56,0,28.0,10.01
2018-07-01 06:33:16.649,1,401.4,28.2,41.4,20.39,402.44,32.79,32.79,0.0,59.04,-0.3,32.79,28.54,0.04,32.79,202.46,0,59.14,35.09,-0.56,0,28.29,32.7,0.0,41.9,0.0,0.0,2.66,24.94,32.7,28.2,13.26,0.0,36.9,19.0,42.29,31.79,34.79,401.4,0.02,43.0,0.0,26.79,24.0,29.59,42.9,21.6,0,29.59,-0.01,1.0,30.39,43.59,1,-18.0,30.6,-631.84,30.5,-0.04,-0.56,50.0,196.2,35.2,59.17,29.55,-0.56,0,27.89,9.93
2018-07-01 06:33:24.015,1,401.23,28.29,41.09,25.6,402.26,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,192.79,0,59.1,35.09,-0.56,0,28.29,32.7,0.03,41.79,0.0,0.0,2.57,25.04,32.7,28.1,14.52,0.0,36.79,16.47,42.29,31.79,34.79,401.4,0.04,43.0,0.0,25.6,22.0,29.59,42.59,23.6,0,29.61,-0.01,1.0,30.39,44.0,1,-16.0,30.6,-631.84,30.5,-0.04,-0.56,49.97,196.9,35.2,59.16,29.54,-0.56,0,27.89,9.86
2018-07-01 06:33:31.381,1,401.57,28.2,41.0,28.0,402.09,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,180.27,0,59.11,35.09,-0.56,0,28.29,32.59,0.02,42.09,0.0,0.0,2.82,25.04,32.59,28.2,14.5,0.0,36.79,29.63,42.5,31.79,34.79,401.92,0.02,43.0,-0.04,28.79,28.0,29.59,42.79,25.6,0,29.63,-0.01,1.0,30.39,43.7,1,-18.0,30.6,-633.07,30.6,-0.04,-0.56,49.97,190.92,35.2,59.2,29.54,-0.56,0,27.89,9.99
2018-07-01 06:33:38.747,1,401.92,28.2,41.0,26.79,402.26,32.79,32.79,0.0,59.03,-0.3,32.79,28.44,0.04,32.79,170.16,0,59.12,35.09,-0.56,0,28.29,32.7,0.01,42.0,0.0,0.0,3.0,24.94,32.7,28.2,12.74,0.0,36.9,41.48,42.5,31.79,34.79,401.4,0.01,43.09,-0.04,30.79,43.0,29.59,42.59,28.79,0,29.6,-0.01,1.0,30.39,44.0,1,-15.0,30.6,-633.07,30.5,-0.04,-0.56,49.95,181.55,35.2,59.18,29.54,-0.56,0,27.89,10.12
2018-07-01 06:33:46.114,1,402.44,28.2,41.0,28.79,402.78,32.79,32.79,0.0,59.04,-0.3,32.79,28.34,0.04,32.79,175.21,0,59.15,35.09,-0.56,0,28.29,32.7,0.0,42.09,0.0,0.0,2.84,25.04,32.7,28.1,10.02,0.0,36.79,29.63,42.5,31.79,34.79,401.92,0.02,43.0,-0.04,36.0,55.0,29.57,42.79,30.79,0,29.6,-0.01,1.0,30.39,43.59,1,-18.0,30.6,-633.07,30.5,-0.05,-0.56,49.95,174.5,35.2,59.17,29.53,-0.56,0,27.89,9.93
2018-07-01 06:33:53.480,1,401.92,28.2,41.29,32.0,402.44,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,167.74,0,59.1,35.09,-0.56,0,28.29,32.7,0.02,42.0,0.0,0.0,2.87,24.94,32.7,28.2,6.67,0.0,36.9,35.4,42.29,31.79,34.79,401.75,0.03,42.79,0.01,34.0,58.0,29.59,42.9,34.0,0,29.6,-0.01,1.0,30.39,43.59,1,-18.0,30.6,-631.84,30.5,-0.03,-0.56,49.97,169.48,35.2,59.18,29.54,-0.56,0,27.89,9.99
2018-07-01 06:34:00.844,1,402.78,28.2,41.29,28.0,402.26,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,160.27,0,59.12,35.09,-0.56,0,28.29,32.7,0.01,41.79,0.0,0.0,3.06,25.04,32.7,28.1,3.52,0.0,36.79,49.03,42.29,31.79,34.79,401.92,0.02,42.79,0.01,34.0,54.0,29.57,42.79,30.79,0,29.6,-0.01,1.0,30.39,43.79,1,-18.0,30.6,-631.84,30.5,-0.04,-0.56,49.97,174.8,35.2,59.19,29.54,-0.56,0,27.89,9.88
2018-07-01 06:34:08.213,1,401.92,28.2,40.9,26.79,402.44,32.79,32.79,0.0,59.04,-0.31,32.79,28.44,0.04,32.79,157.85,0,59.12,35.09,-0.56,0,28.29,32.59,0.01,42.09,0.0,0.0,2.99,24.94,32.59,28.1,0.96,0.0,36.79,41.48,42.5,31.79,34.9,401.75,0.02,43.09,0.01,34.0,54.0,29.57,42.79,33.2,0,29.6,-0.01,1.0,30.39,43.79,1,-16.0,30.6,-631.84,30.5,-0.03,-0.56,49.99,168.73,35.2,59.17,29.54,-0.56,0,27.79,9.95
2018-07-01 06:34:15.578,1,401.92,28.2,41.29,26.79,402.78,32.79,32.79,0.0,59.04,-0.3,32.79,28.34,0.04,32.79,135.66,0,59.13,35.0,-0.56,0,28.29,32.7,0.0,41.9,0.0,0.0,3.02,24.94,32.7,28.1,-1.6,0.0,36.79,41.48,42.29,31.79,34.79,401.92,0.04,42.79,0.01,33.2,48.0,29.59,42.59,30.79,0,29.61,0.0,1.0,30.39,43.7,1,-18.0,30.6,-631.84,30.5,-0.03,-0.56,50.0,164.8,35.2,59.16,29.54,-0.56,0,27.79,9.95
2018-07-01 06:34:22.948,1,402.26,28.2,41.29,25.6,402.26,32.79,32.79,0.0,59.04,-0.3,32.79,28.34,0.04,32.79,175.21,0,59.13,35.09,-0.56,0,28.29,32.7,0.03,41.9,0.0,0.0,3.13,25.04,32.7,28.2,-2.84,0.0,36.9,49.03,42.29,31.79,34.79,401.92,0.03,42.9,0.01,30.0,49.0,29.59,42.59,28.79,0,29.63,-0.01,1.0,30.39,44.0,1,-18.0,30.6,-631.84,30.5,-0.03,-0.56,50.0,178.8,35.2,59.15,29.54,-0.56,0,27.79,10.01
2018-07-01 06:34:30.314,1,401.92,28.2,41.0,23.6,402.44,32.79,32.79,0.0,59.04,-0.3,32.79,28.34,0.04,32.79,206.42,0,59.13,35.0,-0.56,0,28.29,32.7,0.01,42.0,0.0,0.0,3.23,25.04,32.7,28.1,-2.33,0.0,36.79,59.06,42.4,31.79,34.79,402.44,0.04,43.09,0.01,28.0,48.0,29.58,42.9,28.0,0,29.6,0.0,1.0,30.39,43.59,1,-18.0,30.6,-631.84,30.5,-0.03,-0.56,50.02,181.54,35.2,59.15,29.54,-0.56,0,27.79,9.95
2018-07-01 06:34:37.677,1,401.4,28.2,41.29,22.79,401.92,32.79,32.79,0.0,59.05,-0.3,32.79,28.34,0.04,32.79,182.68,0,59.11,35.09,-0.56,0,28.29,32.7,0.0,41.79,0.0,0.0,2.7,24.94,32.7,28.1,-1.66,0.0,36.79,19.0,42.4,31.79,34.79,401.92,0.01,42.9,0.01,28.0,42.0,29.59,42.59,25.6,0,29.63,-0.02,1.0,30.39,43.9,1,-16.0,30.6,-631.84,30.5,-0.04,-0.56,50.02,180.55,35.2,59.18,29.53,-0.56,0,27.79,9.89
2018-07-01 06:34:45.041,1,402.09,28.2,41.0,25.6,402.26,32.79,32.79,0.0,59.04,-0.3,32.79,28.34,0.04,32.79,177.63,0,59.14,35.09,-0.56,0,28.29,32.7,0.02,41.79,0.0,0.0,2.87,24.94,32.7,28.1,-0.03,0.0,36.9,35.4,42.5,31.79,34.79,401.75,0.0,43.09,-0.02,30.0,43.0,29.59,42.59,26.79,0,29.63,-0.01,1.0,30.39,44.0,1,-16.0,30.6,-633.07,30.5,-0.03,-0.56,50.0,187.97,35.2,59.16,29.54,-0.56,0,27.79,9.95
2018-07-01 06:34:52.408,1,401.92,28.2,41.29,23.6,402.09,32.79,32.79,0.0,59.04,-0.3,32.79,28.34,0.04,32.79,157.63,0,59.11,35.09,-0.56,0,28.29,32.7,0.03,42.09,0.0,0.0,2.96,25.04,32.7,28.2,1.11,0.0,36.79,41.48,42.29,31.79,34.79,401.75,0.0,43.09,0.02,25.6,40.0,29.57,43.0,28.0,0,29.62,-0.01,1.0,30.39,43.5,1,-16.0,30.6,-631.84,30.5,-0.05,-0.56,50.0,180.55,35.2,59.17,29.54,-0.56,0,27.79,9.93
2018-07-01 06:34:59.776,1,401.92,28.2,41.29,23.6,402.44,32.79,32.79,0.0,59.04,-0.3,32.79,28.44,0.04,32.79,187.52,0,59.1,35.09,-0.56,0,28.29,32.7,0.0,42.0,0.0,0.0,2.79,25.04,32.7,28.1,1.1,0.0,36.79,29.63,42.29,31.79,34.9,401.92,0.0,43.09,-0.02,26.79,40.0,29.58,42.79,23.6,0,29.6,-0.01,1.0,30.39,43.79,1,-18.0,30.6,-633.07,30.5,-0.03,-0.56,50.0,183.51,35.2,59.18,29.54,-0.56,0,27.79,9.97
2018-07-01 06:35:07.139,1,401.92,28.2,41.0,23.6,402.26,32.79,32.79,0.0,59.04,-0.3,32.79,28.34,0.04,32.79,187.74,0,59.14,35.09,-0.56,0,28.2,32.7,0.03,41.9,0.0,0.0,2.72,25.04,32.7,28.1,1.67,0.0,37.0,19.0,42.5,31.79,34.79,401.4,0.04,42.7,-0.02,30.79,42.0,29.57,42.79,28.0,0,29.61,-0.01,1.0,30.39,44.0,1,-19.0,30.6,-633.07,30.5,-0.04,-0.56,50.0,184.67,35.2,59.2,29.54,-0.56,0,27.79,9.89
